334048,77751081827; 3,0065073183015338e-30
341050,44544605224; 3,0065073183015338e-30
348198,86845771724; 3,0065073183015338e-30
355497,1225346573; 3,0065073183015338e-30
362948,3481384937; 3,0065073183015338e-30
370555,7515549757; 3,0065073183015338e-30
378322,6062736552; 3,0065073183015338e-30
386252,25439647946; 3,0065073183015338e-30
394348,1080759084; 3,0065073183015338e-30
402613,6509831739; 3,0065073183015338e-30
411052,4398073153; 3,0065073183015338e-30
419668,10578563303; 3,0065073183015338e-30
428464,3562662228; 3,0065073183015338e-30
437444,97630325536; 3,0065073183015338e-30
446613,8302857026; 3,0065073183015338e-30
455974,86360019265; 3,0065073183015338e-30
465532,10432872304; 3,0065073183015338e-30
475289,6649819569; 3,0065073183015338e-30
485251,7442688494; 3,0065073183015338e-30
495422,62890336517; 3,0065073183015338e-30
505806,695449065; 3,051643972430445e-30
516408,41220235475; 3,167472561065522e-30
527232,3411152071; 3,263292923296565e-30
538283,1397581842; 3,374560017810506e-30
549565,5633246045; 3,476645057867877e-30
561084,4666767177; 3,595186728302548e-30
572844,8064347671; 3,717770263061973e-30
584851,6431098384; 3,815995442855962e-30
597110,1432814143; 3,960835853590923e-30
609625,5818205691; 4,080656536773518e-30
622403,344159763; 4,227660358181543e-30
635448,9286102095; 4,347447414281847e-30
648767,9487278174; 4,4956804579310176e-30
662366,1357287202; 4,648967739880494e-30
676249,3409554373; 4,78069217190301e-30
690423,5383947244; 4,952914463074039e-30
704894,827248199; 5,1027468763946065e-30
719669,4345568463; 5,296427388995198e-30
734753,7178805339; 5,436361407435879e-30
750154,16803369; 5,6217226829176735e-30
765877,411878323; 5,8134041420431156e-30
781930,2151755744; 6,000434001755903e-30
799305,7991896711; 6,20667957408488e-30
815052,2751971962; 6,610709241932031e-30
832135,784447886; 7,580639965282801e-30
849577,3643367419; 8,839836535490112e-30
867384,5200302978; 1,0117963282400745e-29
885564,9140035037; 1,1754754487000718e-29
902564,8331622295; 1,3366912436358995e-29
923076,8730829725; 1,432063408319551e-29
942424,5797028891; 1,442773136204471e-29
962177,8145755071; 1,4698991743312567e-29
982345,077579751; 1,4864189900715758e-29
994303,958292501; 1,5031244677381412e-29
3235,1918395436423; 7,142338311601003e-26
3271,1908469136692; 6,415542818824927e-26
3307,5904266750413; 5,762705134440813e-26
3344,3950361240136; 4,994404562003587e-26
3381,609182154591; 4,486180144956819e-26
3419,237421810421; 4,029672014581619e-26
3476,466300301631; 3,619617585655063e-26
3515,1500452457517; 3,137039664664058e-26
3554,264236509106; 2,8178183971368457e-26
3593,813663804633; 2,6232619531981935e-26
3633,8031701419277; 2,2735210566443147e-26
3674,2376524203014; 2,042170372230964e-26
3735,7345519385767; 1,769902291634201e-26
3777,303257084253; 1,5897992284504804e-26
3819,334510417837; 1,4280232297162943e-26
3883,2599428021927; 1,194144609962747e-26
3970,1612912435517; 9,985701351555612e-27
4036,6111600586846; 8,056836562353077e-27
4104,173221739954; 6,982675730160903e-27
4172,86609141774; 6,051725137432593e-27
4242,708695789855; 5,244891579433206e-27
4289,918663292172; 4,545627412893384e-27
4361,72041427697; 3,939591174367148e-27
4410,254662979108; 3,414353445935528e-27
4508,949337769828; 2,855157870773339e-27
4609,852646659122; 2,387546162434666e-27
4661,147941538831; 2,1445924246043397e-27
4713,014015460404; 1,8586691387466918e-27
4791,897249686163; 1,6108659751359169e-27
4872,100778021277; 1,3961006484458725e-27
4926,31419117091; 1,20996845837937e-27
